state0_sensors,state0_camera_c,state0_camera_l,state0_camera_r,action,time
"{'right': False, 'center': False, 'left': False}",images/img3119.jpg,images/img3118.jpg,images/img3120.jpg,2,2018-04-12 11:26:31.657861
"{'right': False, 'center': False, 'left': False}",images/img3122.jpg,images/img3121.jpg,images/img3123.jpg,2,2018-04-12 11:26:31.968212
"{'right': False, 'center': False, 'left': False}",images/img3125.jpg,images/img3124.jpg,images/img3126.jpg,2,2018-04-12 11:26:32.178128
"{'right': False, 'center': False, 'left': False}",images/img3128.jpg,images/img3127.jpg,images/img3129.jpg,2,2018-04-12 11:26:32.388469
"{'right': False, 'center': False, 'left': False}",images/img3131.jpg,images/img3130.jpg,images/img3132.jpg,0,2018-04-12 11:26:32.601940
"{'right': False, 'center': False, 'left': False}",images/img3134.jpg,images/img3133.jpg,images/img3135.jpg,0,2018-04-12 11:26:32.820699
"{'right': False, 'center': False, 'left': False}",images/img3137.jpg,images/img3136.jpg,images/img3138.jpg,0,2018-04-12 11:26:33.129258
"{'right': False, 'center': False, 'left': False}",images/img3140.jpg,images/img3139.jpg,images/img3141.jpg,2,2018-04-12 11:26:33.337376
"{'right': False, 'center': False, 'left': False}",images/img3143.jpg,images/img3142.jpg,images/img3144.jpg,2,2018-04-12 11:26:33.743279
"{'right': False, 'center': False, 'left': False}",images/img3146.jpg,images/img3145.jpg,images/img3147.jpg,2,2018-04-12 11:26:33.951844
"{'right': False, 'center': False, 'left': False}",images/img3149.jpg,images/img3148.jpg,images/img3150.jpg,0,2018-04-12 11:26:34.461943
"{'right': False, 'center': False, 'left': False}",images/img3152.jpg,images/img3151.jpg,images/img3153.jpg,0,2018-04-12 11:26:34.772106
"{'right': False, 'center': False, 'left': False}",images/img3155.jpg,images/img3154.jpg,images/img3156.jpg,0,2018-04-12 11:26:35.067869
"{'right': False, 'center': False, 'left': False}",images/img3158.jpg,images/img3157.jpg,images/img3159.jpg,0,2018-04-12 11:26:35.280782
"{'right': False, 'center': False, 'left': False}",images/img3161.jpg,images/img3160.jpg,images/img3162.jpg,0,2018-04-12 11:26:35.587609
"{'right': False, 'center': False, 'left': False}",images/img3164.jpg,images/img3163.jpg,images/img3165.jpg,0,2018-04-12 11:26:35.896597
"{'right': False, 'center': False, 'left': False}",images/img3167.jpg,images/img3166.jpg,images/img3168.jpg,0,2018-04-12 11:26:36.506910
"{'right': False, 'center': False, 'left': False}",images/img3170.jpg,images/img3169.jpg,images/img3171.jpg,0,2018-04-12 11:26:36.816552
"{'right': False, 'center': False, 'left': False}",images/img3173.jpg,images/img3172.jpg,images/img3174.jpg,2,2018-04-12 11:26:37.029516
"{'right': False, 'center': False, 'left': False}",images/img3176.jpg,images/img3175.jpg,images/img3177.jpg,2,2018-04-12 11:26:37.240555
"{'right': False, 'center': False, 'left': False}",images/img3179.jpg,images/img3178.jpg,images/img3180.jpg,2,2018-04-12 11:26:37.608551
"{'right': False, 'center': False, 'left': False}",images/img3182.jpg,images/img3181.jpg,images/img3183.jpg,2,2018-04-12 11:26:39.960529
"{'right': False, 'center': False, 'left': False}",images/img3185.jpg,images/img3184.jpg,images/img3186.jpg,2,2018-04-12 11:26:41.371254
"{'right': False, 'center': False, 'left': False}",images/img3188.jpg,images/img3187.jpg,images/img3189.jpg,0,2018-04-12 11:26:41.983704
"{'right': False, 'center': False, 'left': False}",images/img3191.jpg,images/img3190.jpg,images/img3192.jpg,0,2018-04-12 11:26:42.394113
"{'right': False, 'center': False, 'left': False}",images/img3194.jpg,images/img3193.jpg,images/img3195.jpg,0,2018-04-12 11:26:42.606371
"{'right': False, 'center': False, 'left': False}",images/img3197.jpg,images/img3196.jpg,images/img3198.jpg,2,2018-04-12 11:26:42.917193
"{'right': False, 'center': False, 'left': False}",images/img3200.jpg,images/img3199.jpg,images/img3201.jpg,2,2018-04-12 11:26:43.375660
"{'right': False, 'center': False, 'left': False}",images/img3203.jpg,images/img3202.jpg,images/img3204.jpg,2,2018-04-12 11:26:43.587590
"{'right': False, 'center': False, 'left': False}",images/img3206.jpg,images/img3205.jpg,images/img3207.jpg,2,2018-04-12 11:26:43.899665
"{'right': False, 'center': False, 'left': False}",images/img3209.jpg,images/img3208.jpg,images/img3210.jpg,2,2018-04-12 11:26:44.213998
"{'right': False, 'center': False, 'left': False}",images/img3212.jpg,images/img3211.jpg,images/img3213.jpg,2,2018-04-12 11:26:44.521485
"{'right': False, 'center': False, 'left': False}",images/img3215.jpg,images/img3214.jpg,images/img3216.jpg,0,2018-04-12 11:26:44.834686
"{'right': False, 'center': False, 'left': False}",images/img3218.jpg,images/img3217.jpg,images/img3219.jpg,0,2018-04-12 11:26:45.146567
"{'right': False, 'center': False, 'left': False}",images/img3221.jpg,images/img3220.jpg,images/img3222.jpg,2,2018-04-12 11:26:45.457586
"{'right': False, 'center': False, 'left': False}",images/img3224.jpg,images/img3223.jpg,images/img3225.jpg,2,2018-04-12 11:26:45.668840
"{'right': False, 'center': False, 'left': False}",images/img3227.jpg,images/img3226.jpg,images/img3228.jpg,2,2018-04-12 11:26:45.981292
"{'right': False, 'center': False, 'left': False}",images/img3230.jpg,images/img3229.jpg,images/img3231.jpg,2,2018-04-12 11:26:46.293127
"{'right': False, 'center': False, 'left': False}",images/img3233.jpg,images/img3232.jpg,images/img3234.jpg,2,2018-04-12 11:26:46.503799
"{'right': False, 'center': False, 'left': False}",images/img3236.jpg,images/img3235.jpg,images/img3237.jpg,0,2018-04-12 11:26:46.918332
"{'right': False, 'center': False, 'left': False}",images/img3239.jpg,images/img3238.jpg,images/img3240.jpg,0,2018-04-12 11:26:47.395497
"{'right': False, 'center': False, 'left': False}",images/img3242.jpg,images/img3241.jpg,images/img3243.jpg,0,2018-04-12 11:26:47.718485
"{'right': False, 'center': False, 'left': False}",images/img3245.jpg,images/img3244.jpg,images/img3246.jpg,0,2018-04-12 11:26:48.231780
"{'right': False, 'center': False, 'left': False}",images/img3248.jpg,images/img3247.jpg,images/img3249.jpg,0,2018-04-12 11:26:48.643744
"{'right': False, 'center': False, 'left': False}",images/img3251.jpg,images/img3250.jpg,images/img3252.jpg,0,2018-04-12 11:26:48.954370
"{'right': False, 'center': False, 'left': False}",images/img3254.jpg,images/img3253.jpg,images/img3255.jpg,2,2018-04-12 11:26:49.265321
"{'right': False, 'center': False, 'left': False}",images/img3257.jpg,images/img3256.jpg,images/img3258.jpg,2,2018-04-12 11:26:49.676772
"{'right': False, 'center': False, 'left': False}",images/img3260.jpg,images/img3259.jpg,images/img3261.jpg,2,2018-04-12 11:26:49.888429
"{'right': False, 'center': False, 'left': False}",images/img3263.jpg,images/img3262.jpg,images/img3264.jpg,2,2018-04-12 11:26:50.106301
"{'right': False, 'center': False, 'left': False}",images/img3266.jpg,images/img3265.jpg,images/img3267.jpg,0,2018-04-12 11:26:50.519434
"{'right': False, 'center': False, 'left': False}",images/img3269.jpg,images/img3268.jpg,images/img3270.jpg,0,2018-04-12 11:26:50.732169
"{'right': False, 'center': False, 'left': False}",images/img3272.jpg,images/img3271.jpg,images/img3273.jpg,2,2018-04-12 11:26:51.144919
"{'right': False, 'center': False, 'left': False}",images/img3275.jpg,images/img3274.jpg,images/img3276.jpg,2,2018-04-12 11:26:51.456807
"{'right': False, 'center': False, 'left': False}",images/img3278.jpg,images/img3277.jpg,images/img3279.jpg,0,2018-04-12 11:26:51.968905
"{'right': False, 'center': False, 'left': False}",images/img3281.jpg,images/img3280.jpg,images/img3282.jpg,0,2018-04-12 11:26:52.379997
"{'right': False, 'center': False, 'left': False}",images/img3284.jpg,images/img3283.jpg,images/img3285.jpg,2,2018-04-12 11:26:52.892595
"{'right': False, 'center': False, 'left': False}",images/img3287.jpg,images/img3286.jpg,images/img3288.jpg,2,2018-04-12 11:26:53.103812
"{'right': False, 'center': False, 'left': False}",images/img3290.jpg,images/img3289.jpg,images/img3291.jpg,2,2018-04-12 11:26:53.314127
